Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-3.97455e-05	2	3.60902e-05	2	2.99767e-06
0	-3.92117e-05	2	3.65408e-05	1.95	2.75577e-06
0	-3.99236e-05	2	3.68484e-05	1.9	2.42694e-06
0	-3.88042e-05	2	3.6897e-05	1.85	2.09563e-06
0	-3.86081e-05	2	3.84351e-05	1.8	1.79665e-06
0	-3.75505e-05	2	3.81401e-05	1.75	1.58475e-06
0	-3.92829e-05	2	3.80036e-05	1.7	1.30399e-06
0	-3.9123e-05	2	3.8326e-05	1.65	1.15781e-06
0	-3.81127e-05	2	3.76007e-05	1.6	9.36109e-07
0	-3.86339e-05	2	3.77919e-05	1.55	8.8839e-07
0	-3.70219e-05	2	3.70297e-05	1.5	7.86292e-07
0	-3.70232e-05	2	3.53224e-05	1.45	6.23593e-07
0	-3.85177e-05	2	3.72638e-05	1.4	4.81343e-07
0	-3.97008e-05	2	3.87274e-05	1.35	3.7714e-07
0	-3.93733e-05	2	3.84538e-05	1.3	2.96215e-07
0	-3.86158e-05	2	3.77875e-05	1.25	2.41271e-07
0	-3.75374e-05	2	3.85532e-05	1.2	1.72021e-07
0	-3.85126e-05	2	3.85734e-05	1.15	1.28194e-07
0	-3.89523e-05	2	3.90557e-05	1.1	8.82366e-08
0	-3.88418e-05	2	4.00636e-05	1.05	6.55601e-08
0	-4.01965e-05	2	3.98308e-05	1	4.71346e-08
0	-3.88643e-05	2	3.78253e-05	0.95	3.51442e-08
0	-3.81391e-05	2	3.82953e-05	0.9	2.19755e-08
0	-4.01706e-05	2	3.98676e-05	0.85	1.06696e-08
0	-3.92926e-05	2	3.90267e-05	0.8	7.82181e-09
0	-3.93019e-05	2	3.91037e-05	0.75	2.93343e-09
0	-3.83308e-05	2	3.88294e-05	0.7	-3.5909e-10
0	-3.69294e-05	2	3.74913e-05	0.65	-2.52272e-09
0	-3.67736e-05	2	3.68844e-05	0.6	-4.98986e-09
0	-3.64133e-05	2	3.742e-05	0.55	-8.05113e-09
0	-3.67559e-05	2	3.68841e-05	0.5	-1.65526e-08
0	-3.88651e-05	2	3.78969e-05	0.45	-2.30796e-08
0	-3.77308e-05	2	3.79588e-05	0.4	-3.13471e-08
0	-3.82365e-05	2	3.85638e-05	0.35	-4.46629e-08
0	-3.9364e-05	2	3.93628e-05	0.3	-7.34281e-08
0	-3.84638e-05	2	3.91078e-05	0.25	-8.57889e-08
0	-3.92733e-05	2	3.95516e-05	0.2	-1.031187e-07
0	-3.77264e-05	2	3.76826e-05	0.15	-1.09843e-07
0	-3.85714e-05	2	3.91011e-05	0.1	-1.49344e-07
0	-3.87484e-05	2	3.89779e-05	0.05	-1.64391e-07
0	-3.88607e-05	2	3.82389e-05	0	-1.90366e-07
0	-3.72183e-05	2	3.77231e-05	-0.05	-2.11941e-07
0	-3.84764e-05	2	3.84191e-05	-0.1	-2.29699e-07
0	-3.78294e-05	2	3.81922e-05	-0.15	-2.53257e-07
0	-3.82298e-05	2	3.9209e-05	-0.2	-3.09652e-07
0	-3.88859e-05	2	3.93096e-05	-0.25	-3.38088e-07
0	-3.92504e-05	2	3.94132e-05	-0.3	-3.55302e-07
0	-3.90725e-05	2	3.89117e-05	-0.35	-3.69107e-07
0	-3.78515e-05	2	3.85079e-05	-0.4	-4.07398e-07
0	-3.80665e-05	2	3.86837e-05	-0.45	-4.50497e-07
0	-3.88331e-05	2	3.91114e-05	-0.5	-4.87255e-07
0	-3.80462e-05	2	3.86228e-05	-0.55	-5.25904e-07
0	-3.82443e-05	2	3.87727e-05	-0.6	-5.67528e-07
0	-3.82404e-05	2	3.88089e-05	-0.65	-6.06619e-07
0	-3.7961e-05	2	3.87046e-05	-0.7	-6.63684e-07
0	-3.81809e-05	2	3.88533e-05	-0.75	-7.3159e-07
0	-3.8185e-05	2	3.87291e-05	-0.8	-7.50697e-07
0	-3.78974e-05	2	3.9056e-05	-0.85	-7.80609e-07
0	-3.85388e-05	2	3.92979e-05	-0.9	-8.03789e-07
0	-3.8613e-05	2	3.92491e-05	-0.95	-8.483e-07
0	-3.83091e-05	2	3.96914e-05	-1	-8.8369e-07
0	-3.82284e-05	2	3.93488e-05	-1.05	-9.43815e-07
0	-3.85575e-05	2	3.95858e-05	-1.1	-8.91975e-07
0	-3.89043e-05	2	3.98325e-05	-1.15	-9.46037e-07
0	-3.82933e-05	2	3.94722e-05	-1.2	-1.015398e-06
0	-3.9793e-05	2	4.06809e-05	-1.25	-1.023507e-06
0	-3.93988e-05	2	4.05126e-05	-1.3	-1.091443e-06
0	-3.93263e-05	2	4.10825e-05	-1.35	-1.10393e-06
0	-4.03178e-05	2	4.14013e-05	-1.4	-1.17479e-06
0	-4.04089e-05	2	4.14707e-05	-1.45	-1.35037e-06
0	-4.04367e-05	2	4.16396e-05	-1.5	-1.28098e-06
0	-4.12409e-05	2	4.25891e-05	-1.55	-1.34857e-06
0	-4.04608e-05	2	4.19775e-05	-1.6	-1.4664e-06
0	-4.0473e-05	2	4.18811e-05	-1.65	-1.32929e-06
0	-4.0366e-05	2	4.20065e-05	-1.7	-1.36166e-06
0	-4.08453e-05	2	4.24535e-05	-1.75	-1.39481e-06
0	-3.98363e-05	2	4.18154e-05	-1.8	-1.54537e-06
0	-3.97672e-05	2	4.08402e-05	-1.85	-1.54846e-06
0	-3.92785e-05	2	4.10702e-05	-1.9	-1.69723e-06
0	-3.93531e-05	2	4.11208e-05	-1.95	-1.70138e-06
0	-3.93881e-05	2	4.1216e-05	-2	-1.70519e-06
0	-3.92142e-05	2	4.11886e-05	-2.05	-1.71607e-06
0	-3.90883e-05	2	4.09179e-05	-2.1	-1.771e-06
0	-3.95118e-05	2	4.12992e-05	-2.15	-1.75321e-06
0	-3.89499e-05	2	4.10116e-05	-2.2	-1.85933e-06
