Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-5.62663e-05	2	5.62372e-05	-0.65	-1.81248e-07
0	-5.61662e-05	2	5.61667e-05	-0.7	-4.21021e-07
0	-5.57484e-05	2	5.63528e-05	-0.75	-5.59196e-07
0	-5.57624e-05	2	5.60074e-05	-0.8	-5.75553e-07
0	-5.54707e-05	2	5.61967e-05	-0.85	-2.02575e-06
0	-5.48326e-05	2	5.74252e-05	-0.9	-2.09871e-06
0	-5.49353e-05	2	5.73837e-05	-0.95	-2.4425e-06
0	-5.50288e-05	2	5.73837e-05	-1	-2.51991e-06
0	-5.52642e-05	2	5.7348e-05	-1.05	-2.65194e-06
0	-5.46011e-05	2	5.70504e-05	-1.1	-2.00422e-06
0	-5.47422e-05	2	5.72911e-05	-1.15	-2.67835e-06
0	-5.42184e-05	2	5.73861e-05	-1.2	-3.26037e-06
0	-5.3925e-05	2	5.70699e-05	-1.25	-2.77664e-06
0	-5.35059e-05	2	5.68142e-05	-1.3	-3.44511e-06
0	-5.37835e-05	2	5.72819e-05	-1.35	-3.31759e-06
0	-5.32173e-05	2	5.74868e-05	-1.4	-4.32468e-06
0	-5.26698e-05	2	5.74342e-05	-1.45	-4.34278e-06
0	-5.23785e-05	2	5.81459e-05	-1.5	-5.43825e-06
0	-5.20037e-05	2	5.76376e-05	-1.55	-5.63772e-06
0	-5.18736e-05	2	5.8e-05	-1.6	-5.73669e-06
0	-5.1849e-05	2	5.81976e-05	-1.65	-6.24041e-06
0	-5.11957e-05	2	5.88984e-05	-1.7	-6.09992e-06
0	-5.33986e-05	2	6.06208e-05	-1.75	-7.36924e-06
0	-5.1961e-05	2	5.93229e-05	-1.8	-8.58976e-06
0	-5.13606e-05	2	5.94756e-05	-1.85	-8.1252e-06
0	-5.08798e-05	2	5.9594e-05	-1.9	-8.3022e-06
0	-5.0898e-05	2	5.92865e-05	-1.95	-8.31443e-06
0	-5.1231e-05	2	5.89873e-05	-2	-8.21039e-06
0	-5.17993e-05	2	5.98785e-05	-2.05	-8.57702e-06
0	-5.21306e-05	2	6.00065e-05	-2.1	-8.76869e-06
0	-5.0515e-05	2	5.90972e-05	-2.15	-8.11832e-06
0	-5.02737e-05	2	5.86921e-05	-2.2	-8.71191e-06
0	-5.08718e-05	2	5.98121e-05	-2.25	-8.19193e-06
0	-5.04408e-05	2	6.0386e-05	-2.3	-1.024066e-05
0	-4.97668e-05	2	6.01804e-05	-2.35	-1.065048e-05
0	-4.94638e-05	2	6.05702e-05	-2.4	-1.092623e-05
0	-4.90447e-05	2	5.96245e-05	-2.45	-1.14847e-05
0	-4.72704e-05	2	6.06054e-05	-2.5	-1.4012e-05
0	-4.73784e-05	2	6.16293e-05	-2.55	-1.50111e-05
0	-4.58982e-05	2	6.10183e-05	-2.6	-2.87418e-05
0	-3.45676e-05	2	6.9572e-05	-2.65	-3.58302e-05
0	-3.33459e-05	2	7.01653e-05	-2.7	-3.66885e-05
0	-3.21984e-05	2	6.99127e-05	-2.75	-3.74667e-05
0	-3.21834e-05	2	7.06194e-05	-2.8	-3.88616e-05
0	-3.2473e-05	2	7.03229e-05	-2.85	-3.81608e-05
0	-3.21009e-05	2	7.1223e-05	-2.9	-3.92887e-05
0	-3.16193e-05	2	7.20351e-05	-2.95	-4.08846e-05
0	-3.0919e-05	2	7.27362e-05	-3	-4.23315e-05
0	-3.05644e-05	2	7.41144e-05	-3.05	-4.33152e-05
0	-3.01902e-05	2	7.34447e-05	-3.1	-4.27727e-05
0	-3.04422e-05	2	7.32017e-05	-3.15	-4.24113e-05
0	-2.97118e-05	2	7.37e-05	-3.2	-4.60767e-05
0	-2.78497e-05	2	7.4833e-05	-3.25	-4.75653e-05
0	-2.73912e-05	2	7.58306e-05	-3.3	-4.94557e-05
0	-2.6363e-05	2	7.63117e-05	-3.35	-5.04411e-05
0	-2.49703e-05	2	7.68536e-05	-3.4	-5.24533e-05
0	-2.43355e-05	2	7.73958e-05	-3.45	-5.33423e-05
0	-2.29965e-05	2	7.72391e-05	-3.5	-5.43402e-05
0	-2.15114e-05	2	7.66946e-05	-3.55	-5.33882e-05
0	-2.25009e-05	2	7.76433e-05	-3.6	-5.51257e-05
0	-2.23614e-05	2	7.7269e-05	-3.65	-5.41801e-05
0	-2.1055e-05	2	7.82091e-05	-3.7	-5.84057e-05
0	-2.01548e-05	2	7.86144e-05	-3.75	-5.85692e-05
0	-1.94427e-05	2	7.93408e-05	-3.8	-6.06073e-05
0	-1.82145e-05	2	8.07834e-05	-3.85	-6.18309e-05
0	-1.76967e-05	2	7.98978e-05	-3.9	-6.22286e-05
0	-1.67878e-05	2	8.06245e-05	-3.95	-6.40704e-05
0	-1.70835e-05	2	8.21379e-05	-4	-6.5368e-05
0	-1.63765e-05	2	8.31277e-05	-4.05	-6.67693e-05
0	-1.48845e-05	2	8.25656e-05	-4.1	-6.73376e-05
0	-1.5102e-05	2	8.32018e-05	-4.15	-6.8304e-05
0	-1.46319e-05	2	8.44053e-05	-4.2	-7.00861e-05
0	-1.34721e-05	2	8.35934e-05	-4.25	-7.07331e-05
0	-1.3099e-05	2	8.621e-05	-4.3	-7.3034e-05
0	-1.26638e-05	2	8.64e-05	-4.35	-7.30065e-05
0	-1.23228e-05	2	8.66717e-05	-4.4	-7.46466e-05
0	-1.21487e-05	2	8.7266e-05	-4.45	-7.52514e-05
0	-1.18469e-05	2	8.71056e-05	-4.5	-7.58171e-05
0	-1.10391e-05	2	8.79725e-05	-4.55	-7.67132e-05
0	-1.09914e-05	2	8.82612e-05	-4.6	-7.78638e-05
0	-1.02491e-05	2	8.86255e-05	-4.65	-7.84706e-05
0	-8.75551e-06	2	9.06223e-05	-4.7	-8.12631e-05
0	-8.26396e-06	2	9.13174e-05	-4.75	-8.10272e-05
0	-8.47923e-06	2	9.08569e-05	-4.8	-8.2535e-05
0	-7.26996e-06	2	9.16318e-05	-4.85	-8.49274e-05
0	-6.45755e-06	2	9.21745e-05	-4.9	-8.52057e-05
0	-6.9497e-06	2	9.33418e-05	-4.95	-8.59542e-05
0	-6.85016e-06	2	9.22834e-05	-5	-8.47839e-05
0	-7.70118e-06	2	9.07896e-05	-5.05	-8.08169e-05
0	-9.40932e-06	2	8.91652e-05	-5.1	-7.89639e-05
0	-1.023451e-05	2	8.69083e-05	-5.15	-7.3942e-05
0	-1.33086e-05	2	8.5571e-05	-5.2	-7.09596e-05
0	-1.49264e-05	2	8.36175e-05	-5.25	-6.54685e-05
0	-1.6948e-05	2	8.21394e-05	-5.3	-6.47201e-05
0	-1.67844e-05	2	8.24973e-05	-5.35	-6.52098e-05
0	-1.83175e-05	2	8.18857e-05	-5.4	-6.38434e-05
0	-1.76506e-05	2	8.31469e-05	-5.45	-6.72437e-05
0	-1.59701e-05	2	8.34838e-05	-5.5	-6.74764e-05
0	-1.55458e-05	2	8.42584e-05	-5.55	-6.98445e-05
0	-1.3991e-05	2	8.49694e-05	-5.6	-7.10232e-05
0	-1.36908e-05	2	8.54758e-05	-5.65	-7.2537e-05
0	-1.22964e-05	2	8.64716e-05	-5.7	-7.68807e-05
0	-8.39182e-06	2	9.0807e-05	-5.75	-8.3768e-05
0	-6.84755e-06	2	9.2393e-05	-5.8	-8.66609e-05
0	-4.84395e-06	2	9.41613e-05	-5.85	-9.14484e-05
0	-2.04339e-06	2	9.64008e-05	-5.9	-9.43111e-05
0	-2.22481e-06	2	9.85633e-05	-5.95	-9.88233e-05
0	4.98053e-07	2	0.0001008917	-6	-0.000102153
0	1.41087e-06	2	0.0001039388	-6	-0.0001055491
0	1.4253e-06	2	0.0001041175	-5.95	-0.0001065653
0	1.88207e-06	2	0.0001047655	-5.9	-0.0001076815
0	1.94276e-06	2	0.0001049572	-5.85	-0.0001084458
0	2.46643e-06	2	0.0001053068	-5.8	-0.0001082279
0	2.37662e-06	2	0.0001047013	-5.75	-0.0001065506
0	2.38478e-06	2	0.0001053265	-5.7	-0.0001077793
0	2.57751e-06	2	0.0001043227	-5.65	-0.0001067307
0	1.80971e-06	2	0.0001038129	-5.6	-0.0001053138
0	1.62891e-06	2	0.0001032744	-5.55	-0.0001049876
0	1.67196e-06	2	0.0001028399	-5.5	-0.0001045617
0	7.71764e-07	2	0.0001027448	-5.45	-0.0001037734
0	-2.34749e-07	2	0.0001024149	-5.4	-0.0001024153
0	-4.99291e-07	2	0.0001029401	-5.35	-0.0001036061
0	-7.26828e-07	2	0.0001015784	-5.3	-0.0001010884
0	3.50974e-07	2	0.0001019841	-5.25	-0.0001030963
0	2.31763e-07	2	0.0001023353	-5.2	-0.0001029176
0	1.66e-10	2	0.0001022879	-5.15	-0.0001024812
0	1.4654e-08	2	0.0001014041	-5.1	-0.0001020013
0	1.77692e-07	2	0.0001013458	-5.05	-0.0001013459
0	-1.78543e-07	2	0.0001009177	-5	-0.0001001944
0	-3.83919e-07	2	0.0001006588	-4.95	-0.0001000849
0	-8.97433e-07	2	0.0001004117	-4.9	-9.89247e-05
0	-1.51366e-06	2	0.0001000268	-4.85	-9.83711e-05
0	-2.32795e-06	2	0.0001003225	-4.8	-9.76959e-05
0	-2.77948e-06	2	9.92946e-05	-4.75	-9.73041e-05
0	-2.96669e-06	2	9.88254e-05	-4.7	-9.58217e-05
0	-3.52302e-06	2	9.83956e-05	-4.65	-9.54314e-05
0	-3.27835e-06	2	9.77964e-05	-4.6	-9.44272e-05
0	-3.92197e-06	2	9.71961e-05	-4.55	-9.33587e-05
0	-4.44672e-06	2	9.68277e-05	-4.5	-9.24213e-05
0	-4.62752e-06	2	9.60865e-05	-4.45	-9.14806e-05
0	-5.10145e-06	2	9.57004e-05	-4.4	-9.05965e-05
0	-5.73783e-06	2	9.51442e-05	-4.35	-8.9266e-05
0	-6.39848e-06	2	9.46479e-05	-4.3	-8.80984e-05
0	-7.09893e-06	2	9.43318e-05	-4.25	-8.6961e-05
0	-7.61974e-06	2	9.37553e-05	-4.2	-8.59609e-05
0	-8.06658e-06	2	9.28511e-05	-4.15	-8.49119e-05
0	-8.69769e-06	2	9.25824e-05	-4.1	-8.37013e-05
0	-9.22764e-06	2	9.20276e-05	-4.05	-8.26163e-05
0	-9.801e-06	2	9.13917e-05	-4	-8.15771e-05
0	-1.04505e-05	2	9.09599e-05	-3.95	-8.04825e-05
0	-1.100753e-05	2	9.02858e-05	-3.9	-7.93168e-05
0	-1.1507e-05	2	8.98539e-05	-3.85	-7.82615e-05
0	-1.2008e-05	2	8.9392e-05	-3.8	-7.71854e-05
0	-1.26375e-05	2	8.87868e-05	-3.75	-7.61048e-05
0	-1.31342e-05	2	8.84524e-05	-3.7	-7.51638e-05
0	-1.36286e-05	2	8.79006e-05	-3.65	-7.3978e-05
0	-1.43905e-05	2	8.74624e-05	-3.6	-7.3042e-05
0	-1.48794e-05	2	8.69773e-05	-3.55	-7.21029e-05
0	-1.54466e-05	2	8.65027e-05	-3.5	-7.10989e-05
0	-1.59134e-05	2	8.61475e-05	-3.45	-7.0146e-05
0	-1.63781e-05	2	8.57504e-05	-3.4	-6.92665e-05
0	-1.67879e-05	2	8.53418e-05	-3.35	-6.84697e-05
0	-1.73759e-05	2	8.49623e-05	-3.3	-6.75307e-05
0	-1.79637e-05	2	8.44682e-05	-3.25	-6.64394e-05
0	-1.86185e-05	2	8.42061e-05	-3.2	-6.55306e-05
0	-1.92522e-05	2	8.37638e-05	-3.15	-6.4542e-05
0	-1.96028e-05	2	8.33424e-05	-3.1	-6.35916e-05
0	-2.04043e-05	2	8.28455e-05	-3.05	-6.26202e-05
0	-2.10403e-05	2	8.2722e-05	-3	-6.16717e-05
0	-2.15722e-05	2	8.22594e-05	-2.95	-6.06801e-05
0	-2.22832e-05	2	8.17678e-05	-2.9	-5.95257e-05
0	-2.28103e-05	2	8.16994e-05	-2.85	-5.86653e-05
0	-2.32522e-05	2	8.12878e-05	-2.8	-5.78979e-05
0	-2.49166e-05	2	8.05812e-05	-2.75	-5.64099e-05
0	-2.47606e-05	2	8.01777e-05	-2.7	-5.55603e-05
0	-2.53277e-05	2	7.99833e-05	-2.65	-5.47282e-05
0	-2.56812e-05	2	7.97397e-05	-2.6	-5.40713e-05
0	-2.61749e-05	2	7.90927e-05	-2.55	-5.33242e-05
0	-2.65027e-05	2	7.91515e-05	-2.5	-5.26012e-05
0	-2.71303e-05	2	7.88193e-05	-2.45	-5.174e-05
0	-2.73652e-05	2	7.81627e-05	-2.4	-5.08633e-05
0	-2.76979e-05	2	7.7657e-05	-2.35	-4.99376e-05
0	-2.84008e-05	2	7.7397e-05	-2.3	-4.91023e-05
0	-2.89407e-05	2	7.71226e-05	-2.25	-4.82397e-05
0	-2.96148e-05	2	7.70164e-05	-2.2	-4.74685e-05
0	-3.00553e-05	2	7.65864e-05	-2.15	-4.65826e-05
0	-3.06412e-05	2	7.60993e-05	-2.1	-4.56212e-05
0	-3.06718e-05	2	7.56667e-05	-2.05	-4.48123e-05
0	-3.16066e-05	2	7.55554e-05	-2	-4.39717e-05
0	-3.21463e-05	2	7.52779e-05	-1.95	-4.30821e-05
0	-3.27357e-05	2	7.50762e-05	-1.9	-4.23136e-05
0	-3.32574e-05	2	7.46661e-05	-1.85	-4.14898e-05
0	-3.37678e-05	2	7.43433e-05	-1.8	-4.0603e-05
0	-3.42818e-05	2	7.41711e-05	-1.75	-3.98853e-05
0	-3.47738e-05	2	7.39063e-05	-1.7	-3.9185e-05
0	-3.52752e-05	2	7.3928e-05	-1.65	-3.85117e-05
0	-3.57414e-05	2	7.32523e-05	-1.6	-3.73079e-05
0	-3.6529e-05	2	7.28992e-05	-1.55	-3.62314e-05
0	-3.72745e-05	2	7.24758e-05	-1.5	-3.52615e-05
0	-3.78515e-05	2	7.21884e-05	-1.45	-3.43371e-05
0	-3.8556e-05	2	7.1827e-05	-1.4	-3.34795e-05
0	-3.8747e-05	2	7.16135e-05	-1.35	-3.3123e-05
0	-3.89471e-05	2	7.11421e-05	-1.3	-3.22164e-05
0	-3.95472e-05	2	7.07795e-05	-1.25	-3.11251e-05
0	-4.02554e-05	2	7.03754e-05	-1.2	-3.01011e-05
0	-4.09367e-05	2	7.01922e-05	-1.15	-2.91529e-05
0	-4.1557e-05	2	6.97456e-05	-1.1	-2.81522e-05
0	-4.21479e-05	2	6.9546e-05	-1.05	-2.73249e-05
0	-4.26181e-05	2	6.92718e-05	-1	-2.66757e-05
0	-4.3014e-05	2	6.88026e-05	-0.95	-2.60479e-05
0	-4.33136e-05	2	6.85484e-05	-0.9	-2.51265e-05
0	-4.41866e-05	2	6.81358e-05	-0.85	-2.42831e-05
0	-4.45392e-05	2	6.80252e-05	-0.8	-2.31597e-05
0	-4.54261e-05	2	6.77007e-05	-0.75	-2.23126e-05
0	-4.56415e-05	2	6.69379e-05	-0.7	-2.14568e-05
0	-4.59389e-05	2	6.71632e-05	-0.65	-2.02358e-05
0	-4.72345e-05	2	6.65142e-05	-0.6	-1.95638e-05
0	-4.69605e-05	2	6.54639e-05	-0.55	-1.88055e-05
0	-4.78286e-05	2	6.54658e-05	-0.5	-1.80165e-05
0	-4.84837e-05	2	6.506e-05	-0.45	-1.7165e-05
0	-4.82582e-05	2	6.50725e-05	-0.4	-1.65168e-05
0	-4.90275e-05	2	6.41386e-05	-0.35	-1.59001e-05
0	-4.84034e-05	2	6.39086e-05	-0.3	-1.51379e-05
0	-4.91459e-05	2	6.33463e-05	-0.25	-1.50069e-05
0	-4.89396e-05	2	6.35033e-05	-0.2	-1.38929e-05
0	-5.06412e-05	2	6.43758e-05	-0.15	-1.30594e-05
0	-5.1768e-05	2	6.36806e-05	-0.1	-1.23321e-05
0	-5.19559e-05	2	6.44985e-05	-0.05	-1.13894e-05
0	-5.46566e-05	2	6.44536e-05	0	-1.08925e-05
0	-5.29721e-05	2	6.32736e-05	0.05	-1.01536e-05
0	-5.45498e-05	2	6.39224e-05	0.1	-9.25399e-06
0	-5.55343e-05	2	6.41547e-05	0.15	-8.65974e-06
0	-5.63427e-05	2	6.41579e-05	0.2	-7.85515e-06
0	-5.61698e-05	2	6.27233e-05	0.25	-7.36163e-06
0	-5.59206e-05	2	6.2599e-05	0.3	-6.63905e-06
0	-5.558e-05	2	6.27065e-05	0.35	-5.5489e-06
0	-5.88681e-05	2	6.36273e-05	0.4	-4.97988e-06
0	-5.77731e-05	2	6.2854e-05	0.45	-4.28115e-06
0	-5.9251e-05	2	6.33898e-05	0.5	-3.38606e-06
0	-6.02494e-05	2	6.23693e-05	0.55	-2.69847e-06
0	-5.94563e-05	2	6.17571e-05	0.6	-2.19443e-06
0	-6.18948e-05	2	6.32147e-05	0.65	-9.78508e-07
0	-6.28109e-05	2	6.3185e-05	0.7	-2.35349e-07
0	-6.2827e-05	2	6.23348e-05	0.75	1.72422e-07
0	-6.2996e-05	2	6.21848e-05	0.8	5.50638e-07
0	-6.08558e-05	2	6.2271e-05	0.85	1.02972e-06
0	-6.26037e-05	2	6.14959e-05	0.9	1.49686e-06
0	-6.32956e-05	2	6.11627e-05	0.95	2.11451e-06
0	-6.39128e-05	2	6.0844e-05	1	2.58124e-06
0	-6.36692e-05	2	6.15041e-05	1.05	3.3179e-06
0	-6.51553e-05	2	6.18467e-05	1.1	4.35231e-06
0	-6.50102e-05	2	6.01081e-05	1.15	4.90115e-06
0	-6.62029e-05	2	6.03599e-05	1.2	5.75744e-06
0	-6.73671e-05	2	6.02352e-05	1.25	6.62951e-06
0	-6.6796e-05	2	6.0198e-05	1.3	7.64541e-06
0	-6.85751e-05	2	6.04519e-05	1.35	9.22172e-06
0	-7.01126e-05	2	6.00493e-05	1.4	9.44997e-06
0	-7.01501e-05	2	5.95672e-05	1.45	9.92265e-06
0	-7.03862e-05	2	5.94163e-05	1.5	1.130395e-05
0	-7.04524e-05	2	5.83813e-05	1.55	1.19374e-05
0	-7.08693e-05	2	5.87177e-05	1.6	1.16042e-05
0	-7.10587e-05	2	5.88512e-05	1.65	1.35575e-05
0	-7.3417e-05	2	5.77557e-05	1.7	1.49513e-05
0	-7.34609e-05	2	5.80564e-05	1.75	1.60656e-05
0	-7.536e-05	2	5.89075e-05	1.8	1.78803e-05
0	-7.65467e-05	2	5.74883e-05	1.85	1.95807e-05
0	-7.7429e-05	2	5.77211e-05	1.9	2.04474e-05
0	-7.96178e-05	2	5.7623e-05	1.95	2.13823e-05
0	-7.90685e-05	2	5.67988e-05	2	2.07071e-05
