Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-5.52346e-05	2	5.55768e-05	2	4.3864e-07
0	-5.60225e-05	2	5.42794e-05	1.95	4.26223e-07
0	-5.59443e-05	2	5.54998e-05	1.9	4.86494e-07
0	-5.4505e-05	2	5.41522e-05	1.85	3.67477e-07
0	-5.66349e-05	2	5.47624e-05	1.8	2.9773e-07
0	-5.41675e-05	2	5.46068e-05	1.75	2.58545e-07
0	-5.40198e-05	2	5.30462e-05	1.7	2.82464e-07
0	-5.46032e-05	2	5.35975e-05	1.65	2.43154e-07
0	-5.56483e-05	2	5.40862e-05	1.6	2.07925e-07
0	-5.73423e-05	2	5.65106e-05	1.55	1.52706e-07
0	-5.48373e-05	2	5.53652e-05	1.5	1.46746e-07
0	-5.48195e-05	2	5.66071e-05	1.45	1.27537e-07
0	-5.67557e-05	2	5.76747e-05	1.4	9.73343e-08
0	-5.54339e-05	2	5.53283e-05	1.35	8.82871e-08
0	-5.71729e-05	2	5.57429e-05	1.3	5.98439e-08
0	-5.4058e-05	2	5.51964e-05	1.25	6.29032e-08
0	-5.38046e-05	2	5.34466e-05	1.2	6.16711e-08
0	-5.50321e-05	2	5.39077e-05	1.15	4.4684e-08
0	-5.51948e-05	2	5.47782e-05	1.1	3.43358e-08
0	-5.4517e-05	2	5.36779e-05	1.05	2.642e-08
0	-5.33536e-05	2	5.37387e-05	1	2.18485e-08
0	-5.38712e-05	2	5.28385e-05	0.95	1.83837e-08
0	-5.1213e-05	2	5.014e-05	0.9	1.32728e-08
0	-5.10627e-05	2	5.16408e-05	0.85	1.10755e-08
0	-5.0562e-05	2	4.94965e-05	0.8	6.76799e-09
0	-4.87814e-05	2	4.97043e-05	0.75	2.61195e-09
0	-4.77706e-05	2	4.85895e-05	0.7	1.21373e-09
0	-4.92044e-05	2	4.78721e-05	0.65	4.9143e-10
0	-4.75534e-05	2	4.75306e-05	0.6	-1.5623e-09
0	-4.72989e-05	2	4.73028e-05	0.55	-2.69964e-09
0	-4.64368e-05	2	4.65964e-05	0.5	-5.99666e-09
0	-4.88242e-05	2	4.8136e-05	0.45	-8.27092e-09
0	-4.85155e-05	2	4.68606e-05	0.4	-1.06148e-08
0	-4.85599e-05	2	4.87822e-05	0.35	-1.38619e-08
0	-4.90498e-05	2	4.88246e-05	0.3	-2.46151e-08
0	-4.69385e-05	2	4.67996e-05	0.25	-3.59009e-08
0	-4.73223e-05	2	4.38303e-05	0.2	-2.44841e-08
0	-4.64882e-05	2	4.78962e-05	0.15	-2.30148e-08
0	-4.75139e-05	2	4.66672e-05	0.1	-3.40719e-08
0	-4.76532e-05	2	4.85252e-05	0.05	-7.21065e-08
0	-4.83454e-05	2	4.86168e-05	0	-5.53357e-08
0	-4.88509e-05	2	4.99501e-05	-0.05	-8.57906e-08
0	-5.11815e-05	2	5.30248e-05	-0.1	-7.0977e-08
0	-5.35813e-05	2	5.25457e-05	-0.15	-9.9001e-08
0	-5.20932e-05	2	5.20296e-05	-0.2	-7.67192e-08
0	-5.207e-05	2	5.19856e-05	-0.25	-8.25639e-08
0	-5.02773e-05	2	5.03856e-05	-0.3	-1.18317e-07
0	-4.96337e-05	2	4.99146e-05	-0.35	-7.22981e-08
0	-4.97082e-05	2	4.99001e-05	-0.4	-6.53052e-08
0	-5.07049e-05	2	5.07922e-05	-0.45	-8.2467e-08
0	-5.04556e-05	2	5.04996e-05	-0.5	-1.071527e-07
0	-5.07985e-05	2	5.09663e-05	-0.55	-2.08131e-07
0	-5.00614e-05	2	5.12463e-05	-0.6	-3.51721e-07
0	-4.92658e-05	2	5.0124e-05	-0.65	-3.14054e-07
0	-4.92934e-05	2	4.96697e-05	-0.7	-3.48052e-07
0	-4.99282e-05	2	5.1003e-05	-0.75	-4.00517e-07
0	-5.05687e-05	2	5.16013e-05	-0.8	-3.99594e-07
0	-5.09002e-05	2	5.13887e-05	-0.85	-3.61907e-07
0	-5.08405e-05	2	5.14649e-05	-0.9	-3.41542e-07
