Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-3.86859e-05	2	7.86799e-05	-2.6	-3.97431e-05
0	-3.79638e-05	2	7.89563e-05	-2.65	-4.15277e-05
0	-3.78597e-05	2	7.91326e-05	-2.7	-4.0911e-05
0	-3.81683e-05	2	8.10705e-05	-2.75	-4.16053e-05
0	-3.97482e-05	2	8.11064e-05	-2.8	-4.07057e-05
0	-4.01193e-05	2	8.19939e-05	-2.85	-4.02456e-05
0	-4.04924e-05	2	8.12872e-05	-2.9	-4.10734e-05
0	-4.01798e-05	2	8.1318e-05	-2.95	-4.21445e-05
0	-3.78449e-05	2	8.2878e-05	-3	-4.55776e-05
0	-3.69026e-05	2	8.29799e-05	-3.05	-4.6469e-05
0	-3.62043e-05	2	8.29226e-05	-3.1	-4.64664e-05
0	-3.56133e-05	2	8.35684e-05	-3.15	-4.76898e-05
0	-3.51764e-05	2	8.40875e-05	-3.2	-4.8695e-05
0	-3.52784e-05	2	8.47308e-05	-3.25	-5.0093e-05
0	-3.4391e-05	2	8.52101e-05	-3.3	-5.09447e-05
0	-3.42767e-05	2	8.62614e-05	-3.35	-5.18106e-05
0	-3.40436e-05	2	8.68787e-05	-3.4	-5.2604e-05
0	-3.37301e-05	2	8.77604e-05	-3.45	-5.39706e-05
0	-3.30209e-05	2	8.81215e-05	-3.5	-5.3873e-05
0	-3.30719e-05	2	8.76573e-05	-3.55	-5.44604e-05
0	-3.29029e-05	2	8.88748e-05	-3.6	-5.65956e-05
0	-3.13749e-05	2	9.01594e-05	-3.65	-5.88441e-05
0	-3.06374e-05	2	9.0437e-05	-3.7	-5.99544e-05
0	-2.96339e-05	2	9.16457e-05	-3.75	-6.3746e-05
0	-2.76297e-05	2	9.37178e-05	-3.8	-6.68635e-05
0	-2.63688e-05	2	9.38582e-05	-3.85	-6.83044e-05
0	-2.56219e-05	2	9.49016e-05	-3.9	-6.94972e-05
0	-2.48132e-05	2	9.50665e-05	-3.95	-6.89842e-05
0	-2.4303e-05	2	9.57934e-05	-4	-7.17447e-05
0	-2.43756e-05	2	9.62147e-05	-4.05	-7.15633e-05
0	-2.39093e-05	2	9.66706e-05	-4.1	-7.39308e-05
0	-2.23294e-05	2	9.72879e-05	-4.15	-7.41734e-05
0	-2.18367e-05	2	9.74798e-05	-4.2	-7.43935e-05
0	-2.13583e-05	2	9.83806e-05	-4.25	-7.52271e-05
0	-2.32204e-05	2	9.86811e-05	-4.3	-7.72756e-05
0	-2.03829e-05	2	9.90133e-05	-4.35	-7.83243e-05
0	-2.02879e-05	2	9.98002e-05	-4.4	-7.88243e-05
0	-1.90148e-05	2	9.97061e-05	-4.45	-8.11945e-05
0	-1.85332e-05	2	0.0001006798	-4.5	-8.03259e-05
0	-1.81116e-05	2	0.0001008583	-4.55	-8.30679e-05
0	-1.75383e-05	2	0.0001010585	-4.6	-8.14941e-05
0	-1.68687e-05	2	9.98407e-05	-4.65	-8.55654e-05
0	-1.49243e-05	2	0.0001013579	-4.7	-8.68771e-05
0	-1.37808e-05	2	9.96113e-05	-4.75	-8.77396e-05
