Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-3.41975e-05	2	3.94311e-05	2	3.326e-10
0	-4.29784e-05	2	4.35363e-05	1.95	3.2545e-10
0	-4.17214e-05	2	4.26226e-05	1.9	2.0892e-10
0	-4.03954e-05	2	4.07233e-05	1.85	1.9063e-10
0	-3.68019e-05	2	3.69068e-05	1.8	3.2639e-10
0	-3.36881e-05	2	3.59399e-05	1.75	9.6e-11
0	-3.69891e-05	2	3.5222e-05	1.7	8.039e-11
0	-4.23727e-05	2	3.81178e-05	1.65	4.297e-11
0	-4.62844e-05	2	4.70559e-05	1.6	2.495e-11
0	-4.69932e-05	2	4.8301e-05	1.55	1.954e-11
0	-4.84638e-05	2	4.67706e-05	1.5	1.273e-11
0	-4.65845e-05	2	4.71835e-05	1.45	1.038e-11
0	-4.63133e-05	2	4.62961e-05	1.4	4.36e-12
0	-4.71038e-05	2	4.62644e-05	1.35	2.84e-12
0	-4.55813e-05	2	4.79007e-05	1.3	1.564e-11
0	-4.76731e-05	2	4.73502e-05	1.25	2.87e-12
0	-4.69935e-05	2	3.77926e-05	1.2	2.37e-12
0	-3.60571e-05	2	3.71255e-05	1.15	9.4e-13
0	-3.74186e-05	2	3.60167e-05	1.1	7e-13
0	-3.70782e-05	2	3.92382e-05	1.05	6.3e-13
0	-3.87159e-05	2	3.81124e-05	1	-1.66e-12
0	-3.726e-05	2	3.42442e-05	0.95	-6.61e-12
0	-3.86269e-05	2	3.93196e-05	0.9	-8e-13
0	-4.08828e-05	2	3.7249e-05	0.85	2.02e-12
0	-4.36403e-05	2	4.09274e-05	0.8	8.7e-13
0	-3.75771e-05	2	3.91487e-05	0.75	-1.19e-12
0	-3.3394e-05	2	3.80483e-05	0.7	1.06e-12
0	-3.3768e-05	2	3.24516e-05	0.65	-4.48e-12
0	-3.76393e-05	2	3.88937e-05	0.6	-2.71e-12
0	-4.672e-05	2	4.54575e-05	0.55	-1.2e-13
0	-4.52997e-05	2	4.20312e-05	0.5	2.57e-12
0	-3.72801e-05	2	3.70965e-05	0.45	-8e-14
0	-3.81017e-05	2	3.62052e-05	0.4	8.6e-13
0	-3.82701e-05	2	3.49913e-05	0.35	2.2e-13
0	-3.20449e-05	2	3.35013e-05	0.3	-3.26e-12
0	-3.45748e-05	2	3.31812e-05	0.25	-3.51e-12
0	-3.43505e-05	2	3.72417e-05	0.2	8.5e-13
0	-3.29983e-05	2	3.11283e-05	0.15	-1.67e-12
0	-3.74718e-05	2	3.94464e-05	0.1	-1.29e-12
0	-4.30156e-05	2	4.10902e-05	0.05	7.9e-13
0	-3.84369e-05	2	4.10785e-05	0	-7.3e-13
0	-4.08467e-05	2	3.89983e-05	-0.05	7.6e-13
0	-3.93321e-05	2	3.84627e-05	-0.1	2e-13
0	-3.98357e-05	2	3.73508e-05	-0.15	-2.19e-12
0	-3.84194e-05	2	4.02039e-05	-0.2	-5.2e-13
0	-3.64038e-05	2	3.43908e-05	-0.25	-2.86e-12
0	-3.76035e-05	2	3.75043e-05	-0.3	-3.3e-13
0	-3.95895e-05	2	4.10887e-05	-0.35	-5e-13
0	-4.07229e-05	2	4.15512e-05	-0.4	-1.01e-12
0	-4.08579e-05	2	4.04075e-05	-0.45	-1e-12
0	-4.02338e-05	2	4.05705e-05	-0.5	-6.5e-13
0	-4.00057e-05	2	3.97156e-05	-0.55	-9.6e-13
0	-3.98746e-05	2	4.05353e-05	-0.6	-1.33e-12
0	-3.92012e-05	2	3.85024e-05	-0.65	-9.6e-13
0	-3.93581e-05	2	3.94852e-05	-0.7	-1.2e-12
0	-3.90724e-05	2	3.90097e-05	-0.75	-1.08e-12
0	-3.88198e-05	2	3.85648e-05	-0.8	-1.14e-12
0	-3.93324e-05	2	3.9822e-05	-0.85	-9.8e-13
0	-3.88498e-05	2	3.88605e-05	-0.9	-1.34e-12
0	-3.89607e-05	2	3.94716e-05	-0.95	-8.5e-13
0	-3.85092e-05	2	3.62028e-05	-1	-1.11e-12
0	-3.54824e-05	2	3.64304e-05	-1.05	-1.54e-12
0	-3.71621e-05	2	3.8823e-05	-1.1	-1.68e-12
0	-3.69045e-05	2	3.68248e-05	-1.15	-2.42e-12
0	-3.79249e-05	2	3.83435e-05	-1.2	-3.7e-13
0	-3.70853e-05	2	3.70251e-05	-1.25	-1.51e-12
0	-3.35723e-05	2	3.59557e-05	-1.3	-2.67e-12
0	-3.88877e-05	2	3.96847e-05	-1.35	7.4e-13
0	-3.89314e-05	2	3.99119e-05	-1.4	-1.44e-12
0	-3.69639e-05	2	3.64371e-05	-1.45	-1.16e-12
0	-3.59914e-05	2	3.64224e-05	-1.5	-2.01e-12
0	-3.31073e-05	2	3.45542e-05	-1.55	-1.39e-12
0	-3.74787e-05	2	3.80075e-05	-1.6	-2.41e-12
0	-3.43838e-05	2	3.59905e-05	-1.65	-2.1e-12
0	-3.68262e-05	2	3.7124e-05	-1.7	-3.54e-12
0	-3.72475e-05	2	3.74434e-05	-1.75	-2.14e-12
0	-3.51607e-05	2	3.66127e-05	-1.8	-1.58e-12
0	-3.64909e-05	2	3.68126e-05	-1.85	-2.17e-12
0	-3.41002e-05	2	3.59746e-05	-1.9	-2.93e-12
0	-3.58378e-05	2	3.30833e-05	-1.95	-2.7e-12
0	-3.52097e-05	2	3.678e-05	-2	-4.22e-12
0	-3.86663e-05	2	3.8599e-05	-2.05	-3.49e-12
0	-3.90693e-05	2	3.91117e-05	-2.1	-3.74e-12
0	-3.83218e-05	2	3.77735e-05	-2.15	-2.84e-12
0	-3.82523e-05	2	3.69885e-05	-2.2	-2.81e-12
0	-3.54669e-05	2	3.42242e-05	-2.25	-4.56e-12
0	-3.61214e-05	2	3.5595e-05	-2.3	-5.56e-12
0	-3.47451e-05	2	3.42795e-05	-2.35	-4.19e-12
0	-3.40318e-05	2	3.28479e-05	-2.4	-6.05e-12
0	-3.29943e-05	2	3.32157e-05	-2.45	-5.5e-12
0	-3.59265e-05	2	3.75415e-05	-2.5	-8.29e-12
0	-3.59541e-05	2	3.58647e-05	-2.55	-5.54e-12
0	-3.54851e-05	2	3.59572e-05	-2.6	-7.03e-12
0	-3.73848e-05	2	3.65027e-05	-2.65	-8.99e-12
0	-3.65192e-05	2	3.76014e-05	-2.7	-9.89e-12
0	-3.6692e-05	2	3.54798e-05	-2.75	-9.37e-12
0	-3.55502e-05	2	3.64887e-05	-2.8	-9.39e-12
0	-3.5097e-05	2	3.4293e-05	-2.85	-1.062e-11
0	-3.2987e-05	2	3.24959e-05	-2.9	-1.928e-11
0	-3.32411e-05	2	3.45319e-05	-2.95	-3.62e-11
0	-3.18815e-05	2	3.26115e-05	-3	-3.723e-11
0	-3.49201e-05	2	3.42805e-05	-3.05	-5.061e-11
0	-3.36794e-05	2	3.51689e-05	-3.1	-4.897e-11
0	-3.32181e-05	2	3.34055e-05	-3.15	-6.51e-11
0	-3.43912e-05	2	3.32136e-05	-3.2	-2.145e-11
0	-3.282e-05	2	3.28576e-05	-3.25	-2.922e-11
0	-3.14588e-05	2	3.17378e-05	-3.3	-1.756e-11
0	-3.36046e-05	2	3.35161e-05	-3.35	-2.569e-11
0	-3.42111e-05	2	3.41445e-05	-3.4	-3.927e-11
0	-3.66377e-05	2	3.54487e-05	-3.45	-5.7284e-10
0	-3.49225e-05	2	3.5638e-05	-3.5	-6.122e-11
0	-3.60714e-05	2	3.69435e-05	-3.55	-5.493e-11
0	-3.26726e-05	2	3.52123e-05	-3.6	-3.606e-11
0	-3.4938e-05	2	3.54383e-05	-3.65	-4.694e-11
0	-3.72144e-05	2	3.74385e-05	-3.7	-2.732e-11
