Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-4.54022e-05	2	4.85087e-05	-2.6	-3.00575e-06
0	-4.5351e-05	2	4.84155e-05	-2.65	-3.02731e-06
0	-4.57353e-05	2	4.88939e-05	-2.7	-2.97004e-06
0	-4.59183e-05	2	4.89595e-05	-2.75	-3.04615e-06
0	-4.56687e-05	2	4.8577e-05	-2.8	-2.98952e-06
0	-4.49169e-05	2	4.87557e-05	-2.85	-3.01148e-06
0	-4.58171e-05	2	4.87592e-05	-2.9	-2.90354e-06
0	-4.59097e-05	2	4.8723e-05	-2.95	-2.78231e-06
0	-4.57434e-05	2	4.88275e-05	-3	-2.87678e-06
0	-4.56133e-05	2	4.87244e-05	-3.05	-2.97151e-06
0	-4.57176e-05	2	4.87424e-05	-3.1	-3.06053e-06
0	-4.5638e-05	2	4.8899e-05	-3.15	-3.0665e-06
0	-4.59346e-05	2	4.89485e-05	-3.2	-3.11668e-06
0	-4.56441e-05	2	4.88354e-05	-3.25	-3.04729e-06
0	-4.5811e-05	2	4.88496e-05	-3.3	-3.13131e-06
0	-4.5524e-05	2	4.88159e-05	-3.35	-3.28494e-06
0	-4.51948e-05	2	4.86611e-05	-3.4	-3.11489e-06
0	-4.52308e-05	2	4.83514e-05	-3.45	-3.09387e-06
0	-4.51273e-05	2	4.85096e-05	-3.5	-3.24328e-06
0	-4.51178e-05	2	4.86551e-05	-3.55	-3.42271e-06
0	-4.52413e-05	2	4.85877e-05	-3.6	-3.40349e-06
0	-4.53226e-05	2	4.84644e-05	-3.65	-3.21152e-06
0	-4.53141e-05	2	4.8664e-05	-3.7	-3.29967e-06
0	-4.48396e-05	2	4.8193e-05	-3.75	-3.33386e-06
0	-4.55138e-05	2	4.85914e-05	-3.8	-3.48013e-06
0	-4.47923e-05	2	4.8633e-05	-3.85	-3.56956e-06
0	-4.44299e-05	2	4.78614e-05	-3.9	-3.67431e-06
0	-4.45711e-05	2	4.80897e-05	-3.95	-3.41033e-06
0	-4.46847e-05	2	4.80735e-05	-4	-3.34962e-06
0	-4.45974e-05	2	4.7677e-05	-4.05	-3.33321e-06
0	-4.38242e-05	2	4.70624e-05	-4.1	-3.51068e-06
0	-4.40369e-05	2	4.75402e-05	-4.15	-3.50445e-06
0	-4.35852e-05	2	4.72234e-05	-4.2	-3.50648e-06
0	-4.3367e-05	2	4.65717e-05	-4.25	-3.62296e-06
0	-4.3571e-05	2	4.75529e-05	-4.3	-3.46337e-06
0	-4.45511e-05	2	4.7912e-05	-4.35	-3.4443e-06
0	-4.41285e-05	2	4.78723e-05	-4.4	-3.41304e-06
0	-4.43368e-05	2	4.74881e-05	-4.45	-3.30186e-06
0	-4.34175e-05	2	4.67405e-05	-4.5	-3.2982e-06
0	-4.3684e-05	2	4.69016e-05	-4.55	-3.21917e-06
0	-4.42171e-05	2	4.76105e-05	-4.6	-3.20099e-06
0	-4.45704e-05	2	4.75509e-05	-4.65	-2.99773e-06
0	-4.43183e-05	2	4.7437e-05	-4.7	-3.24954e-06
0	-4.40591e-05	2	4.73405e-05	-4.75	-3.35944e-06
0	-4.41006e-05	2	4.73896e-05	-4.8	-3.10514e-06
0	-4.42653e-05	2	4.72035e-05	-4.85	-3.04449e-06
0	-4.46464e-05	2	4.74392e-05	-4.9	-3.11182e-06
0	-4.49968e-05	2	4.77511e-05	-4.95	-2.93726e-06
0	-4.43763e-05	2	4.71756e-05	-5	-2.99713e-06
0	-4.48614e-05	2	4.80106e-05	-5.05	-2.99458e-06
0	-4.49606e-05	2	4.80076e-05	-5.1	-3.09126e-06
0	-4.48199e-05	2	4.73599e-05	-5.15	-2.9782e-06
