Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-4.48335e-05	2	4.51211e-05	-6.1	-1.93828e-07
0	-4.50284e-05	2	4.51184e-05	-6	-2.03292e-07
0	-4.49933e-05	2	4.5273e-05	-5.9	-1.96399e-07
0	-4.51159e-05	2	4.53181e-05	-5.8	-1.88245e-07
0	-4.51182e-05	2	4.53538e-05	-5.7	-2.27187e-07
0	-4.51378e-05	2	4.53943e-05	-5.6	-2.21333e-07
0	-4.51518e-05	2	4.54186e-05	-5.5	-2.45606e-07
0	-4.52647e-05	2	4.54084e-05	-5.4	-2.52149e-07
0	-4.53387e-05	2	4.5571e-05	-5.3	-1.89964e-07
0	-4.5363e-05	2	4.55208e-05	-5.2	-1.78238e-07
0	-4.53819e-05	2	4.54916e-05	-5.1	-1.52529e-07
0	-4.54569e-05	2	4.56664e-05	-5	-1.71774e-07
0	-4.55874e-05	2	4.57495e-05	-4.9	-1.81888e-07
0	-4.55622e-05	2	4.57824e-05	-4.8	-1.93673e-07
0	-4.56396e-05	2	4.58236e-05	-4.7	-1.89893e-07
0	-4.56419e-05	2	4.58167e-05	-4.6	-1.64992e-07
0	-4.57593e-05	2	4.59784e-05	-4.5	-1.8869e-07
0	-4.57061e-05	2	4.59082e-05	-4.4	-1.77537e-07
0	-4.57021e-05	2	4.60069e-05	-4.3	-1.54553e-07
0	-4.5848e-05	2	4.60421e-05	-4.2	-1.77975e-07
0	-4.59047e-05	2	4.59966e-05	-4.1	-1.65992e-07
0	-4.58819e-05	2	4.60901e-05	-4	-1.7327e-07
0	-4.61222e-05	2	4.61229e-05	-3.9	-1.28398e-07
0	-4.60398e-05	2	4.61754e-05	-3.8	-1.28053e-07
0	-4.62673e-05	2	4.63552e-05	-3.7	-1.22253e-07
0	-4.6334e-05	2	4.64951e-05	-3.6	-9.32811e-08
0	-4.63103e-05	2	4.65422e-05	-3.5	-8.94184e-08
0	-4.64296e-05	2	4.64135e-05	-3.4	-1.52385e-07
0	-4.63991e-05	2	4.65253e-05	-3.3	-1.19744e-07
0	-4.65948e-05	2	4.66692e-05	-3.2	-1.17127e-07
0	-4.65913e-05	2	4.67067e-05	-3.1	-1.01176e-07
0	-4.67664e-05	2	4.68135e-05	-3	-1.16528e-07
0	-4.6697e-05	2	4.68449e-05	-2.9	-8.65739e-08
0	-4.66995e-05	2	4.68088e-05	-2.8	-8.39757e-08
0	-4.68756e-05	2	4.7077e-05	-2.7	-8.40023e-08
0	-4.70302e-05	2	4.71502e-05	-2.6	-9.24306e-08
0	-4.70382e-05	2	4.71356e-05	-2.5	-8.21654e-08
0	-4.72191e-05	2	4.72056e-05	-2.4	-7.12613e-08
0	-4.71424e-05	2	4.71789e-05	-2.3	-5.91578e-08
0	-4.72163e-05	2	4.72008e-05	-2.2	-5.6077e-08
0	-4.71618e-05	2	4.72299e-05	-2.1	-6.39007e-08
0	-4.72312e-05	2	4.7242e-05	-2	-6.11339e-08
0	-4.72869e-05	2	4.73835e-05	-1.9	-5.65017e-08
0	-4.74782e-05	2	4.75313e-05	-1.8	-5.67466e-08
0	-4.74519e-05	2	4.76335e-05	-1.7	-6.79489e-08
0	-4.7681e-05	2	4.78048e-05	-1.6	-6.10115e-08
0	-4.76297e-05	2	4.76961e-05	-1.5	-8.6112e-08
0	-4.77242e-05	2	4.78285e-05	-1.4	-7.67804e-08
0	-4.7905e-05	2	4.79586e-05	-1.3	-3.97846e-08
0	-4.79462e-05	2	4.79218e-05	-1.2	-3.83409e-08
0	-4.80642e-05	2	4.81383e-05	-1.1	-2.79929e-08
0	-4.81764e-05	2	4.81813e-05	-1	-2.66565e-08
0	-4.82115e-05	2	4.82459e-05	-0.9	-2.21451e-08
0	-4.84175e-05	2	4.83892e-05	-0.8	-2.48816e-08
0	-4.8478e-05	2	4.85053e-05	-0.7	-2.22463e-08
0	-4.86434e-05	2	4.87067e-05	-0.6	-1.47861e-08
0	-4.86578e-05	2	4.86284e-05	-0.5	-1.72192e-08
0	-4.87379e-05	2	4.87568e-05	-0.4	-1.12781e-08
0	-4.89265e-05	2	4.90366e-05	-0.3	-1.11346e-08
0	-4.91167e-05	2	4.90745e-05	-0.2	-1.10095e-08
0	-4.9217e-05	2	4.92586e-05	-0.1	-8.1558e-09
0	-4.94065e-05	2	4.95791e-05	0	-7.78735e-09
0	-4.95842e-05	2	4.94845e-05	0.1	-5.58009e-09
0	-4.97078e-05	2	4.97057e-05	0.2	-3.89224e-09
0	-4.98367e-05	2	4.99208e-05	0.3	-3.89565e-09
0	-5.01517e-05	2	5.01456e-05	0.4	-2.0129e-09
0	-5.03201e-05	2	5.02913e-05	0.5	-2.05761e-09
0	-5.0392e-05	2	5.04423e-05	0.6	-1.01915e-09
0	-5.0654e-05	2	5.06062e-05	0.7	-5.2045e-10
0	-5.08277e-05	2	5.0959e-05	0.8	-7.822e-11
0	-5.12146e-05	2	5.12158e-05	0.9	4.3277e-10
0	-5.13925e-05	2	5.13752e-05	1	1.08028e-09
0	-5.17283e-05	2	5.17508e-05	1.1	2.49686e-09
0	-5.1842e-05	2	5.18794e-05	1.2	4.68378e-09
0	-5.215e-05	2	5.21554e-05	1.3	5.0043e-09
0	-5.24784e-05	2	5.24827e-05	1.4	7.86781e-09
0	-5.25509e-05	2	5.25437e-05	1.5	1.27894e-08
0	-5.2715e-05	2	5.27541e-05	1.6	1.29152e-08
0	-5.28598e-05	2	5.29374e-05	1.7	2.31157e-08
0	-5.30564e-05	2	5.31074e-05	1.8	3.17568e-08
0	-5.32257e-05	2	5.31772e-05	1.9	3.73862e-08
0	-5.33946e-05	2	5.3406e-05	2	8.2974e-08
