Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-7.04638e-05	2	7.0407e-05	-5.6	-8e-14
0	-7.04069e-05	2	7.03838e-05	-5.5	-6e-14
0	-7.03893e-05	2	7.03794e-05	-5.4	-9e-14
0	-7.05277e-05	2	7.06255e-05	-5.3	-7e-14
0	-7.06092e-05	2	7.05814e-05	-5.2	-9e-14
0	-7.06003e-05	2	7.05481e-05	-5.1	-5e-14
0	-7.06302e-05	2	7.06863e-05	-5	-1e-13
0	-7.05884e-05	2	7.06236e-05	-4.9	-4e-14
0	-7.06108e-05	2	7.06327e-05	-4.8	-6e-14
0	-7.06582e-05	2	7.06999e-05	-4.7	-5e-14
0	-7.04884e-05	2	7.05191e-05	-4.6	-9e-14
0	-7.05901e-05	2	7.05718e-05	-4.5	-1.1e-13
0	-7.05915e-05	2	7.05715e-05	-4.4	-8e-14
0	-7.05341e-05	2	7.04967e-05	-4.3	-7e-14
0	-7.04465e-05	2	7.05048e-05	-4.2	-8e-14
0	-7.04265e-05	2	7.04874e-05	-4.1	-6e-14
0	-7.04539e-05	2	7.04243e-05	-4	-8e-14
0	-7.03802e-05	2	7.04042e-05	-3.9	-8e-14
0	-7.0436e-05	2	7.05413e-05	-3.8	-4e-14
0	-7.04706e-05	2	7.04606e-05	-3.7	-6e-14
0	-7.04129e-05	2	7.04457e-05	-3.6	-7e-14
0	-7.04472e-05	2	7.04974e-05	-3.5	-7e-14
0	-7.03236e-05	2	7.0349e-05	-3.4	-1e-13
0	-7.03581e-05	2	7.04171e-05	-3.3	-1e-13
0	-7.03583e-05	2	7.04198e-05	-3.2	-2e-14
0	-7.03355e-05	2	7.03417e-05	-3.1	-8e-14
0	-7.04818e-05	2	7.04064e-05	-3	-8e-14
0	-7.04319e-05	2	7.03229e-05	-2.9	-5e-14
0	-7.05853e-05	2	7.06266e-05	-2.8	-5e-14
0	-7.04876e-05	2	7.05383e-05	-2.7	-7e-14
0	-7.0603e-05	2	7.05535e-05	-2.6	-6e-14
0	-7.05274e-05	2	7.05643e-05	-2.5	-6e-14
0	-7.05852e-05	2	7.05129e-05	-2.4	-7e-14
0	-7.04204e-05	2	7.04599e-05	-2.3	-7e-14
0	-7.05873e-05	2	7.05574e-05	-2.2	-6e-14
0	-7.06646e-05	2	7.0598e-05	-2.1	-4e-14
0	-7.05448e-05	2	7.06005e-05	-2	-6e-14
0	-7.0584e-05	2	7.05779e-05	-1.9	-6e-14
0	-7.04866e-05	2	7.05244e-05	-1.8	-4e-14
0	-7.05341e-05	2	7.05915e-05	-1.7	-6e-14
0	-7.04209e-05	2	7.03928e-05	-1.6	-1e-14
0	-7.06264e-05	2	7.06052e-05	-1.5	0
0	-7.06425e-05	2	7.05462e-05	-1.4	-2e-14
0	-7.06346e-05	2	7.06398e-05	-1.3	-4e-14
0	-7.05885e-05	2	7.05478e-05	-1.2	-1e-14
0	-7.05709e-05	2	7.05924e-05	-1.1	-4e-14
0	-7.05696e-05	2	7.05862e-05	-1	-6e-14
0	-7.05206e-05	2	7.05814e-05	-0.9	-6e-14
0	-7.06212e-05	2	7.06027e-05	-0.8	-6e-14
0	-7.06471e-05	2	7.06018e-05	-0.7	-5e-14
0	-7.05658e-05	2	7.0669e-05	-0.6	-3e-14
0	-7.05393e-05	2	7.05441e-05	-0.5	-1e-14
0	-7.05718e-05	2	7.06535e-05	-0.4	0
