Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-0.000107574	2	0.000107419	-15	-4.3e-13
0	-0.000107934	2	0.0001078	-14.9	-3.9e-13
0	-0.000107319	2	0.000106965	-14.8	-2.8e-13
0	-0.000107615	2	0.000107837	-14.7	-4.3e-13
0	-0.000107319	2	0.000107439	-14.6	-3.1e-13
0	-0.000108177	2	0.000108199	-14.5	-3.6e-13
0	-0.000107714	2	0.000107841	-14.4	-3.3e-13
0	-0.000107661	2	0.000108152	-14.3	-3.1e-13
0	-0.000107976	2	0.000107819	-14.2	-2.1e-13
0	-0.000108399	2	0.000108031	-14.1	-3e-13
0	-0.000108552	2	0.000108542	-14	-1.9e-13
0	-0.000108933	2	0.000108857	-13.9	-2.2e-13
0	-0.000109301	2	0.00010939	-13.8	-2.1e-13
0	-0.000108862	2	0.000108869	-13.7	-2.9e-13
0	-0.000108438	2	0.000108558	-13.6	-2.1e-13
0	-0.000108865	2	0.00010889	-13.5	-2.4e-13
0	-0.000108638	2	0.00010929	-13.4	-1.5e-13
0	-0.000109261	2	0.000109192	-13.3	-1.7e-13
0	-0.000109158	2	0.000108881	-13.2	-2e-13
0	-0.000109074	2	0.000109106	-13.1	-2.6e-13
0	-0.000109186	2	0.000109208	-13	-3.2e-13
0	-0.00010909	2	0.000108813	-12.9	-2.3e-13
0	-0.000109452	2	0.000109736	-12.8	-2.7e-13
0	-0.000109269	2	0.00010924	-12.7	-2.7e-13
0	-0.000109659	2	0.000109731	-12.6	-2.3e-13
0	-0.000109441	2	0.000110149	-12.5	-1.6e-13
0	-0.000110322	2	0.000110249	-12.4	-1.6e-13
0	-0.000109661	2	0.000109748	-12.3	-1.6e-13
0	-0.000109925	2	0.000110093	-12.2	-2.2e-13
0	-0.000110281	2	0.000110557	-12.1	-1.2e-13
0	-0.000110264	2	0.000110325	-12	-1.2e-13
0	-0.000110398	2	0.000110508	-11.9	-1.6e-13
0	-0.000110337	2	0.000110328	-11.8	-1.9e-13
0	-0.000110525	2	0.000110411	-11.7	-1.2e-13
0	-0.000109894	2	0.000110413	-11.6	-1.5e-13
0	-0.000110458	2	0.000110199	-11.5	-9e-14
0	-0.000111719	2	0.000111485	-11.4	-1.9e-13
0	-0.000110694	2	0.000111127	-11.3	-1e-13
0	-0.000111631	2	0.000111467	-11.2	-1.7e-13
0	-0.000111258	2	0.000111245	-11.1	-1.5e-13
0	-0.000110895	2	0.000110876	-11	-1.5e-13
0	-0.000110878	2	0.00011087	-10.9	-1.7e-13
0	-0.000110606	2	0.000110486	-10.8	-1e-13
0	-0.000110451	2	0.000110312	-10.7	-1e-13
0	-0.000110054	2	0.00011017	-10.6	-1.2e-13
0	-0.000110271	2	0.000110328	-10.5	-1.3e-13
0	-0.000110224	2	0.000110407	-10.4	-1.4e-13
0	-0.000110212	2	0.0001102	-10.3	-1.3e-13
0	-0.000110298	2	0.000110062	-10.2	-1.6e-13
0	-0.000111238	2	0.000110449	-10.1	-1.3e-13
0	-0.00011077	2	0.000110676	-10	-1.6e-13
0	-0.000110508	2	0.000110377	-9.9	-9e-14
0	-0.000110408	2	0.000110634	-9.8	-1.2e-13
0	-0.000110813	2	0.000110696	-9.7	-1e-13
0	-0.000110471	2	0.000110367	-9.6	-1.5e-13
0	-0.000110366	2	0.000110454	-9.5	-1e-13
0	-0.000111308	2	0.00011103	-9.4	-1.3e-13
0	-0.000110956	2	0.000111182	-9.3	-1.3e-13
0	-0.000110143	2	0.000110653	-9.2	9e-14
0	-0.000111622	2	0.000112355	-9.1	-1e-13
0	-0.000112782	2	0.000112207	-9	-1.3e-13
0	-0.000110976	2	0.000111202	-8.9	-7e-14
0	-0.000112093	2	0.00011122	-8.8	-5e-14
0	-0.000111536	2	0.000111191	-8.7	2e-14
0	-0.000111881	2	0.000112029	-8.6	-1.4e-13
0	-0.000111149	2	0.000111285	-8.5	0
0	-0.000111439	2	0.000111867	-8.4	-6e-14
