Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-1e-14	2	1.5e-13	-3.8	-6e-14
0	3e-14	2	1.4e-13	-3.7	-1e-13
0	-2e-14	2	1.8e-13	-3.6	-8e-14
0	0	2	1.5e-13	-3.5	-7e-14
0	1e-14	2	1.5e-13	-3.4	-4e-14
0	3e-14	2	1.9e-13	-3.3	-1e-13
0	2e-14	2	1.2e-13	-3.2	-7e-14
0	1e-14	2	1.7e-13	-3.1	-9e-14
0	-1e-14	2	1.5e-13	-3	-9e-14
0	0	2	1.1e-13	-2.9	-6e-14
0	-2e-14	2	1.7e-13	-2.8	-6e-14
0	1e-14	2	1.7e-13	-2.7	-5e-14
0	1e-14	2	1.5e-13	-2.6	-6e-14
0	1e-14	2	1.7e-13	-2.5	-5e-14
0	-1e-14	2	1.5e-13	-2.4	-7e-14
0	-2e-14	2	1.6e-13	-2.3	-8e-14
0	-1e-14	2	1.2e-13	-2.2	-5e-14
0	0	2	1.5e-13	-2.1	-5e-14
0	-1e-14	2	1.6e-13	-2	-6e-14
0	2e-14	2	1.6e-13	-1.9	-6e-14
0	3e-14	2	1.7e-13	-1.8	-7e-14
0	-1e-14	2	1.6e-13	-1.7	-5e-14
0	-1e-14	2	1.7e-13	-1.6	-6e-14
0	-3e-14	2	1.3e-13	-1.5	-6e-14
0	-5e-14	2	1.3e-13	-1.4	-6e-14
0	-3e-14	2	1.4e-13	-1.3	-8e-14
0	-2e-14	2	1.4e-13	-1.2	-8e-14
0	-1e-14	2	1.3e-13	-1.1	-4e-14
0	-1e-14	2	1.3e-13	-1	-7e-14
0	0	2	1.2e-13	-0.9	-2e-14
0	-2e-14	2	1.8e-13	-0.8	-5e-14
0	1e-14	2	1.4e-13	-0.7	-4e-14
0	-1e-14	2	1.4e-13	-0.6	-8e-14
0	-1e-14	2	1.3e-13	-0.5	-6e-14
0	2e-14	2	1.3e-13	-0.4	-4e-14
0	-2e-14	2	1.6e-13	-0.3	-6e-14
0	-3e-14	2	1.4e-13	-0.2	-2e-14
0	-3e-14	2	1.7e-13	-0.1	-4e-14
0	-2e-14	2	1.6e-13	0	-5e-14
0	-4e-14	2	1.5e-13	0.1	-2e-14
0	-2e-14	2	1.6e-13	0.2	-3e-14
0	-2e-14	2	1.5e-13	0.3	-2e-14
0	-2e-14	2	1.1e-13	0.4	0
0	-4e-14	2	1.6e-13	0.5	1e-14
0	-9e-14	2	1.5e-13	0.6	1.4e-13
0	-1e-13	2	1.6e-13	0.7	1e-14
0	-2.7e-13	2	1.5e-13	0.8	2.7e-13
0	-1.13e-12	2	1.5e-13	0.9	1e-13
0	-1.18e-12	2	1.4e-13	1	5e-13
0	-1.16e-12	2	1.5e-13	1.1	1e-13
0	-6.2e-13	2	1.5e-13	1.2	2.3e-13
0	-3e-13	2	1.5e-13	1.3	3.6e-13
0	-1.75e-12	2	1.3e-13	1.4	2e-13
0	-1.6e-12	2	1.6e-13	1.5	2e-13
0	-8.2e-13	2	1.8e-13	1.6	1.6e-13
0	-4.1e-13	2	1.5e-13	1.7	2.4e-13
0	-2.65e-12	2	1.6e-13	1.8	1.06e-12
0	-2.15e-12	2	1.5e-13	1.9	2e-13
0	-3.6e-13	2	1.7e-13	2	1.6e-13
