Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-0.000120318	2	0.000120163	2	-8e-14
0	-0.000120342	2	0.000120443	1.9	-6e-14
0	-0.000120434	2	0.000120299	1.8	2e-14
0	-0.000120316	2	0.000120309	1.7	-7e-14
0	-0.000120319	2	0.000120216	1.6	-5e-14
0	-0.000120156	2	0.000120124	1.5	-4e-14
0	-0.000120319	2	0.000120195	1.4	-6e-14
0	-0.000120282	2	0.000120179	1.3	-1e-14
0	-0.000120007	2	0.00011996	1.2	-6e-14
0	-0.000119666	2	0.000119816	1.1	-4e-14
0	-0.000120025	2	0.000119812	1	-3e-14
0	-0.000120089	2	0.000119965	0.9	-5e-14
0	-0.000119927	2	0.000119892	0.8	-7e-14
0	-0.000119608	2	0.000119644	0.7	-3e-14
0	-0.000119847	2	0.000119797	0.6	-6e-14
0	-0.000119627	2	0.00011988	0.5	-6e-14
0	-0.000120067	2	0.000120181	0.4	-3e-14
0	-0.000120236	2	0.00012014	0.3	-8e-14
0	-0.0001201	2	0.000119984	0.2	-7e-14
0	-0.000119973	2	0.000120005	0.1	-5e-14
0	-0.000119802	2	0.000119845	0	-8e-14
0	-0.000119852	2	0.000119938	-0.1	-5e-14
0	-0.000120124	2	0.000120116	-0.2	-4e-14
0	-0.000120041	2	0.000120054	-0.3	-4e-14
0	-0.000119827	2	0.00011996	-0.4	-5e-14
0	-0.000120043	2	0.000120032	-0.5	-1.1e-13
0	-0.000119817	2	0.000119973	-0.6	-8e-14
0	-0.000119871	2	0.000119917	-0.7	-2e-14
0	-0.000119959	2	0.000120206	-0.8	-7e-14
0	-0.000120036	2	0.000120186	-0.9	-5e-14
0	-0.000120334	2	0.000120201	-1	-7e-14
0	-0.000120371	2	0.000120311	-1.1	-2e-14
0	-0.00012011	2	0.000120084	-1.2	-9e-14
0	-0.000120027	2	0.000119934	-1.3	-5e-14
0	-0.000120043	2	0.000119989	-1.4	-4e-14
0	-0.000120257	2	0.000120281	-1.5	-1e-14
0	-0.000120188	2	0.000120223	-1.6	-6e-14
0	-0.000120236	2	0.000120309	-1.7	-8e-14
0	-0.000119971	2	0.000120207	-1.8	-5e-14
0	-0.000120134	2	0.00012015	-1.9	-1e-13
0	-0.000120136	2	0.000119849	-2	-3e-14
0	-0.000119885	2	0.000119862	-2.1	-7e-14
0	-0.000119911	2	0.00012003	-2.2	-6e-14
0	-0.00012011	2	0.000119963	-2.3	-9e-14
0	-0.00012015	2	0.000120148	-2.4	-7e-14
0	-0.000120043	2	0.000120371	-2.5	-1e-13
0	-0.000120139	2	0.000120167	-2.6	-1.1e-13
0	-0.000120264	2	0.000120252	-2.7	-6e-14
0	-0.000120294	2	0.000120314	-2.8	-1.1e-13
0	-0.000119998	2	0.000120053	-2.9	-1e-13
0	-0.000120099	2	0.000120237	-3	-9e-14
0	-0.000120224	2	0.000120249	-3.1	-4e-14
0	-0.000119979	2	0.000120094	-3.2	-1e-13
0	-0.000120011	2	0.000120045	-3.3	-6e-14
0	-0.000120206	2	0.000120225	-3.4	-1.2e-13
0	-0.000120202	2	0.000120046	-3.5	-1.3e-13
0	-0.000120119	2	0.000120119	-3.6	-9e-14
0	-0.000120198	2	0.000120292	-3.7	-1e-13
0	-0.000120249	2	0.000120238	-3.8	-9e-14
0	-0.000120305	2	0.000120414	-3.9	-1e-13
0	-0.000120298	2	0.000120305	-4	-8e-14
0	-0.000120382	2	0.000120401	-4.1	-1.2e-13
0	-0.000120458	2	0.000120511	-4.2	-1.1e-13
0	-0.000120272	2	0.000120226	-4.3	-1.1e-13
0	-0.000120455	2	0.000120527	-4.4	-9e-14
0	-0.00012046	2	0.000120577	-4.5	-1.1e-13
0	-0.000120518	2	0.000120567	-4.6	-1.1e-13
0	-0.000120801	2	0.000120679	-4.7	-1e-13
0	-0.00012066	2	0.000120769	-4.8	-1.1e-13
0	-0.000120544	2	0.000120602	-4.9	-1e-13
0	-0.000120464	2	0.000120496	-5	-1.6e-13
0	-0.00012051	2	0.000120628	-5.1	-1e-13
0	-0.000120556	2	0.000120624	-5.2	-1.3e-13
0	-0.000120472	2	0.000120456	-5.3	-1.3e-13
0	-0.000120432	2	0.00012048	-5.4	-1e-13
0	-0.000120326	2	0.000120413	-5.5	-1.4e-13
0	-0.000120409	2	0.000120508	-5.6	-1.4e-13
